timestamp,message,logStreamName
1715107180567,"2024-05-07T18:39:40.567Z	undefined	INFO	{""_logLevel"":""info"",""msg"":""registered job"",""_version"":""__"",""id"":""retranscode-saved-search"",""iconikJobTitle"":""Retranscode Saved Search"",""_tags"":[""jobs"",""registration""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107180605,"START RequestId: 109deb46-57d2-5d3e-9ad8-b5f22076584d Version: $LATEST
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107180642,"2024-05-07T18:39:40.642Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	{""_logLevel"":""info"",""msg"":""event"",""_version"":""__"",""_traceId"":""L5q_9pA4zyShibe2714fH"",""Records"":[{""messageId"":""207cf313-d5a1-4dea-91ad-44ec7c683177"",""receiptHandle"":""AQEB6iJDdn4VZtPwhodAQtNne7JQK7VB6nNHqElApWdc18bMwp7w4IN3uv+GrTXEb5Z1kFws8j3fRl6JKyyv2NrhPtbID/v4eQjtttZGpyGIxAQ+n1AsK0cPHXuJx9wWRjHO35hpxEH0Z+kyUDSdFQHZ62Sii0Otj5IL6u6RzcAHNxSka90yvOfWyZ3/cVCOxdhctCE/MKMpn1X9NqyG3/1a/OlO7l2aIoNmKhbUHhFEsq5DRwaSPVtIIdVJVR81GB67Fs2UzgPMANa2574rYaNF9vdRfQsZlY1xz0LYARDO69FLG1Uo1F9XDezw6ZKY9eWw"",""body"":{""args"":[""71a882da-d770-11ee-a2f1-de60019f5815"",""L5q_9pA4zyShibe2714fH""],""iconikJobId"":""28e2c87e-0ca1-11ef-93f5-1a72671ace3d"",""traceId"":""L5q_9pA4zyShibe2714fH""},""attributes"":{""ApproximateReceiveCount"":""1"",""AWSTraceHeader"":""Root=1-663a7569-7950627e41ed791c3bd8d2c9;Parent=7e6f684e248c8d81;Sampled=0;Lineage=f920d47d:0"",""SentTimestamp"":""1715107178915"",""SequenceNumber"":""18885811511511791872"",""MessageGroupId"":""71a882da-d770-11ee-a2f1-de60019f5815"",""SenderId"":""AROAWO32GIZPWGV65GEWI:prod-or-sfmam-win-autoscaler-retranscode"",""MessageDeduplicationId"":""uAUwagOB0RimUo4bAxPoj"",""ApproximateFirstReceiveTimestamp"":""1715107178915""},""messageAttributes"":{""id"":{""stringValue"":""retranscode-asset"",""stringListValues"":[],""binaryListValues"":[],""dataType"":""String""}},""md5OfMessageAttributes"":""f7aaf10b9721b210a40042f79084044d"",""md5OfBody"":""a875c1085a4900e22e3d09f07adcae19"",""eventSource"":""aws:sqs"",""eventSourceARN"":""arn:aws:sqs:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-jobs.fifo"",""awsRegion"":""us-west-2""}],""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107180642,"2024-05-07T18:39:40.642Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	{""_logLevel"":""info"",""msg"":""serialized"",""_version"":""__"",""_traceId"":""L5q_9pA4zyShibe2714fH"",""id"":""retranscode-asset"",""args"":[""71a882da-d770-11ee-a2f1-de60019f5815"",""L5q_9pA4zyShibe2714fH""],""iconikJobId"":""28e2c87e-0ca1-11ef-93f5-1a72671ace3d"",""traceId"":""L5q_9pA4zyShibe2714fH"",""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107180661,"2024-05-07T18:39:40.661Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	{""_logLevel"":""info"",""msg"":""found handler"",""_version"":""__"",""_traceId"":""L5q_9pA4zyShibe2714fH"",""jobId"":""retranscode-asset"",""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107180661,"2024-05-07T18:39:40.661Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	{""_logLevel"":""info"",""msg"":""initialized"",""_version"":""__"",""_traceId"":""L5q_9pA4zyShibe2714fH"",""jobId"":""28e2c87e-0ca1-11ef-93f5-1a72671ace3d"",""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107180661,"2024-05-07T18:39:40.661Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	{""_logLevel"":""info"",""msg"":""running"",""_version"":""__"",""_traceId"":""L5q_9pA4zyShibe2714fH"",""jobData"":{""args"":[""assetId"",""traceId""],""assetId"":""71a882da-d770-11ee-a2f1-de60019f5815"",""traceId"":""L5q_9pA4zyShibe2714fH"",""iconikJobId"":""28e2c87e-0ca1-11ef-93f5-1a72671ace3d""},""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107180662,"2024-05-07T18:39:40.662Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	{""method"":""GET"",""url"":""files/v1/assets/71a882da-d770-11ee-a2f1-de60019f5815/files/"",""params"":{""generate_signed_url"":true}}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107180863,"2024-05-07T18:39:40.863Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	{""method"":""GET"",""url"":""files/v1/assets/71a882da-d770-11ee-a2f1-de60019f5815/formats/ORIGINAL""}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107180935,"2024-05-07T18:39:40.935Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	{""method"":""GET"",""url"":""files/v1/storages/c862597c-d76e-11ee-afff-2e39fbf11140/""}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107181108,"2024-05-07T18:39:41.108Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	asset info={
  file: {
    asset_id: '71a882da-d770-11ee-a2f1-de60019f5815',
    checksum: '39e1fe320acfa4bbb465c65cfe7c92af-2',
    date_created: '2024-03-01T02:07:23.949000+00:00',
    date_modified: '2024-03-01T02:07:23.949000+00:00',
    directory_path: 'Salesforce F1 2303/20230714_SalesForce_UK/Transcodes_20230714',
    file_date_created: '2024-03-01T02:07:23.949000+00:00',
    file_date_modified: '2024-03-01T02:07:23.949000+00:00',
    file_set_id: '71b632d6-d770-11ee-91b8-8a6b7de52682',
    format_id: '71b436ca-d770-11ee-91b8-8a6b7de52682',
    id: '71bb9618-d770-11ee-91b8-8a6b7de52682',
    name: 'A002_C002_0714XP.mov',
    original_name: 'A002_C002_0714XP.mov',
    parent_id: null,
    size: 14407939,
    status: 'CLOSED',
    storage_id: 'c862597c-d76e-11ee-afff-2e39fbf11140',
    storage_method: 'S3',
    type: 'FILE',
    url: 'https://s3.us-west-2.amazonaws.com/prod-or-sfmam-s3-iconik-legacy/Salesforce%20F1%202303/20230714_SalesForce_UK/Transcodes_20230714/A002_C002_0714XP.mov?response-content-disposition=inline%3B%20filename%3DA002_C002_0714XP.mov%3B%20filename%2A%3Dutf-8%27%27A002_C002_0714XP.mov&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAWO32GIZPRDHZEOEP%2F20240507%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240507T183940Z&X-Amz-Expires=43200&X-Amz-SignedHeaders=host&X-Amz-Signature=c7d45a32db7d88e355c351a3afba7235538258bc34b75307bae3086edfe441e6',
    user_id: null,
    version_id: '71a8f56c-d770-11ee-a2f1-de60019f5815'
  },
  format: {
    archive_status: null,
    asset_id: '71a882da-d770-11ee-a2f1-de60019f5815',
    components: [ [Object] ],
    date_created: '2024-03-01T02:07:23.900000+00:00',
    date_deleted: null,
    date_modified: '2024-03-01T02:07:23.900000+00:00',
    deleted_by_user: null,
    id: '71b436ca-d770-11ee-91b8-8a6b7de52682',
    is_online: true,
    metadata: [ [Object] ],
    name: 'ORIGINAL',
    status: 'ACTIVE',
    storage_methods: [ 'S3' ],
    user_id: null,
    version_id: '71a8f56c-d770-11ee-a2f1-de60019f5815'
  },
  s3Obj: {
    key: 'Salesforce F1 2303/20230714_SalesForce_UK/Transcodes_20230714/A002_C002_0714XP.mov',
    size: 14407939,
    eTag: '""39e1fe320acfa4bbb465c65cfe7c92af-2""',
    bucket: { name: 'prod-or-sfmam-s3-iconik-legacy' }
  }
}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107181111,"2024-05-07T18:39:41.111Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	start retrascoding
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107181120,"2024-05-07T18:39:41.120Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	file instance=File {
  asset: {},
  key: 'Salesforce F1 2303/20230714_SalesForce_UK/Transcodes_20230714/A002_C002_0714XP.mov',
  originalKey: 'Salesforce F1 2303/20230714_SalesForce_UK/Transcodes_20230714/A002_C002_0714XP.mov',
  bucket: 'prod-or-sfmam-s3-iconik-legacy',
  nameToWork: 'Salesforce F1 2303/20230714_SalesForce_UK/Transcodes_20230714/A002_C002_0714XP.mov',
  size: 14407939,
  checksum: '""39e1fe320acfa4bbb465c65cfe7c92af-2""',
  parsed: {
    root: '',
    dir: 'Salesforce F1 2303/20230714_SalesForce_UK/Transcodes_20230714',
    base: 'A002_C002_0714XP.mov',
    ext: '.mov',
    name: 'A002_C002_0714XP'
  },
  name: 'A002_C002_0714XP.mov',
  additionalPath: 'Salesforce F1 2303/20230714_SalesForce_UK/Transcodes_20230714',
  filterOptions: undefined
}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107181241,"2024-05-07T18:39:41.241Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	s3 object tags={}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107181242,"2024-05-07T18:39:41.242Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	{""method"":""GET"",""url"":""assets/v1/assets/71a882da-d770-11ee-a2f1-de60019f5815/"",""params"":{""include_collections"":false}}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107181865,"2024-05-07T18:39:41.865Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	{
  ""$"": {
    ""xmlns"": ""https://mediaarea.net/mediainfo"",
    ""xmlns:xsi"": ""http://www.w3.org/2001/XMLSchema-instance"",
    ""xsi:schemaLocation"": ""https://mediaarea.net/mediainfo https://mediaarea.net/mediainfo/mediainfo_2_0.xsd"",
    ""version"": ""2.0""
  },
  ""creatingLibrary"": [
    {
      ""_"": ""MediaInfoLib"",
      ""$"": {
        ""version"": ""19.09"",
        ""url"": ""https://mediaarea.net/MediaInfo""
      }
    }
  ],
  ""media"": [
    """"
  ]
}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107181865,"2024-05-07T18:39:41.865Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	Mediainfo can't parse metadata. We can't push a job to MC without info.
     Use a regular iconik transcode.
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107181865,"2024-05-07T18:39:41.865Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	{""method"":""POST"",""url"":""files/v1/assets/71a882da-d770-11ee-a2f1-de60019f5815/files/71bb9618-d770-11ee-91b8-8a6b7de52682/keyframes/""}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107182150,"2024-05-07T18:39:42.150Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	{""_logLevel"":""info"",""msg"":""done"",""_version"":""__"",""_traceId"":""L5q_9pA4zyShibe2714fH"",""result"":{""finished"":true},""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107182151,"2024-05-07T18:39:42.151Z	109deb46-57d2-5d3e-9ad8-b5f22076584d	INFO	{""method"":""PATCH"",""url"":""jobs/v1/jobs/28e2c87e-0ca1-11ef-93f5-1a72671ace3d/"",""data"":{""progress_processed"":100,""status"":""FINISHED""}}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107182256,"END RequestId: 109deb46-57d2-5d3e-9ad8-b5f22076584d
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107182256,"REPORT RequestId: 109deb46-57d2-5d3e-9ad8-b5f22076584d	Duration: 1650.86 ms	Billed Duration: 1651 ms	Memory Size: 512 MB	Max Memory Used: 132 MB	Init Duration: 1347.23 ms	
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107376139,"START RequestId: a97400ab-5257-5bb5-936b-5e1f2a08755b Version: $LATEST
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107376181,"2024-05-07T18:42:56.181Z	a97400ab-5257-5bb5-936b-5e1f2a08755b	INFO	{""_logLevel"":""info"",""msg"":""event"",""_version"":""__"",""_traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""Records"":[{""messageId"":""ba5b2a57-6d34-45f1-a0fe-107d81abdaff"",""receiptHandle"":""AQEB6dViTchEX0N4j+oFLZSbJy+ZriYRWNikj6oRwe0VOlMh2NC8zdGRfDZxJso0G070PLl5OsNci2XTaJgP0SWHNhsGqhF4yYm/Bfc+GMlxRpU9QlgA6iHx9JpqJZ9PklT3Dlo5qBai0nuBuQehf3mxV5kjmQdwfad+nSmFCkXoTeIvwszaZCn0P3dOJYZ4ZKXcgG1iRsM1lMVqkfGI/5kXUp9aLKbTS0HILcd6GiyTboXx2WNGIdvXpPozc8iQ3HJtNo0T3gLKljjp/cPp3OiTFYE5ZEkY86ugyZqds96MmxzSK4PBjg3OPyS7wdzbNGDI"",""body"":{""args"":[""4f9263aa-9472-11ee-bca4-de09bf989aff"",""Jq5cS6pytFqnGNqCj-lFV""],""iconikJobId"":""9e59deb2-0ca1-11ef-ae8e-566629de73f0"",""traceId"":""Jq5cS6pytFqnGNqCj-lFV""},""attributes"":{""ApproximateReceiveCount"":""1"",""AWSTraceHeader"":""Root=1-663a762f-0db3d8964791a923101f0f2d;Parent=01bfc1083fd748e3;Sampled=0;Lineage=f920d47d:0"",""SentTimestamp"":""1715107376113"",""SequenceNumber"":""18885811561994479616"",""MessageGroupId"":""4f9263aa-9472-11ee-bca4-de09bf989aff"",""SenderId"":""AROAWO32GIZPWGV65GEWI:prod-or-sfmam-win-autoscaler-retranscode"",""MessageDeduplicationId"":""-MPQWSE3XA9oEbXMagFtm"",""ApproximateFirstReceiveTimestamp"":""1715107376113""},""messageAttributes"":{""id"":{""stringValue"":""retranscode-asset"",""stringListValues"":[],""binaryListValues"":[],""dataType"":""String""}},""md5OfMessageAttributes"":""f7aaf10b9721b210a40042f79084044d"",""md5OfBody"":""b7ea1ef54b89195befae21645315fca8"",""eventSource"":""aws:sqs"",""eventSourceARN"":""arn:aws:sqs:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-jobs.fifo"",""awsRegion"":""us-west-2""}],""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107376200,"2024-05-07T18:42:56.200Z	a97400ab-5257-5bb5-936b-5e1f2a08755b	INFO	{""_logLevel"":""info"",""msg"":""serialized"",""_version"":""__"",""_traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""id"":""retranscode-asset"",""args"":[""4f9263aa-9472-11ee-bca4-de09bf989aff"",""Jq5cS6pytFqnGNqCj-lFV""],""iconikJobId"":""9e59deb2-0ca1-11ef-ae8e-566629de73f0"",""traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107376220,"2024-05-07T18:42:56.220Z	a97400ab-5257-5bb5-936b-5e1f2a08755b	INFO	{""_logLevel"":""info"",""msg"":""found handler"",""_version"":""__"",""_traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""jobId"":""retranscode-asset"",""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107376240,"2024-05-07T18:42:56.240Z	a97400ab-5257-5bb5-936b-5e1f2a08755b	INFO	{""_logLevel"":""info"",""msg"":""initialized"",""_version"":""__"",""_traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""jobId"":""9e59deb2-0ca1-11ef-ae8e-566629de73f0"",""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107376240,"2024-05-07T18:42:56.240Z	a97400ab-5257-5bb5-936b-5e1f2a08755b	INFO	{""_logLevel"":""info"",""msg"":""running"",""_version"":""__"",""_traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""jobData"":{""args"":[""assetId"",""traceId""],""assetId"":""4f9263aa-9472-11ee-bca4-de09bf989aff"",""traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""iconikJobId"":""9e59deb2-0ca1-11ef-ae8e-566629de73f0""},""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107376260,"2024-05-07T18:42:56.260Z	a97400ab-5257-5bb5-936b-5e1f2a08755b	INFO	{""method"":""GET"",""url"":""files/v1/assets/4f9263aa-9472-11ee-bca4-de09bf989aff/files/"",""params"":{""generate_signed_url"":true}}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107376454,"2024-05-07T18:42:56.454Z	a97400ab-5257-5bb5-936b-5e1f2a08755b	INFO	{""method"":""GET"",""url"":""files/v1/assets/4f9263aa-9472-11ee-bca4-de09bf989aff/formats/ORIGINAL""}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107376546,"2024-05-07T18:42:56.546Z	a97400ab-5257-5bb5-936b-5e1f2a08755b	INFO	{""_logLevel"":""info"",""msg"":""failed"",""_version"":""__"",""_traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107376546,"2024-05-07T18:42:56.546Z	a97400ab-5257-5bb5-936b-5e1f2a08755b	INFO	{""method"":""PATCH"",""url"":""jobs/v1/jobs/9e59deb2-0ca1-11ef-ae8e-566629de73f0/"",""data"":{""status"":""FAILED"",""error_message"":""Cannot read properties of undefined (reading 'storage_id')""}}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107376662,"2024-05-07T18:42:56.662Z	a97400ab-5257-5bb5-936b-5e1f2a08755b	ERROR	Invoke Error 	{""errorType"":""TypeError"",""errorMessage"":""Cannot read properties of undefined (reading 'storage_id')"",""stack"":[""TypeError: Cannot read properties of undefined (reading 'storage_id')"",""    at getAssetInfo (/var/task/jobs/lib/retranscode-asset/handler.js:26:66)"",""    at processTicksAndRejections (node:internal/process/task_queues:96:5)"",""    at async handler (/var/task/jobs/lib/retranscode-asset/handler.js:13:18)"",""    at async Runtime.handler (/var/task/jobs/index.js:42:28)""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107376664,"END RequestId: a97400ab-5257-5bb5-936b-5e1f2a08755b
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107376664,"REPORT RequestId: a97400ab-5257-5bb5-936b-5e1f2a08755b	Duration: 525.47 ms	Billed Duration: 526 ms	Memory Size: 512 MB	Max Memory Used: 132 MB	
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715108276548,"INIT_START Runtime Version: nodejs:16.v35	Runtime Version ARN: arn:aws:lambda:us-west-2::runtime:6821b9edbc91e06f7bfdfbf3387aa97c2df9c7bc80959c565b8c35a8421333ed
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108277590,"2024-05-07T18:57:57.590Z	undefined	INFO	{""_logLevel"":""info"",""msg"":""registered job"",""_version"":""__"",""id"":""retranscode-asset"",""iconikJobTitle"":""Retranscode asset"",""_tags"":[""jobs"",""registration""]}
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108277593,"2024-05-07T18:57:57.593Z	undefined	INFO	{""_logLevel"":""info"",""msg"":""registered job"",""_version"":""__"",""id"":""retranscode-saved-search"",""iconikJobTitle"":""Retranscode Saved Search"",""_tags"":[""jobs"",""registration""]}
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108277602,"START RequestId: c93f73bd-ecf7-52c6-b823-2d09971da048 Version: $LATEST
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108277665,"2024-05-07T18:57:57.665Z	c93f73bd-ecf7-52c6-b823-2d09971da048	INFO	{""_logLevel"":""info"",""msg"":""event"",""_version"":""__"",""_traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""Records"":[{""messageId"":""ba5b2a57-6d34-45f1-a0fe-107d81abdaff"",""receiptHandle"":""AQEBAuVffc+ZjxHzVJSHdxtHQlIQlykkPts8nyOumMRy8lfnUM6cgCcAS7xPaPHXfu8s0PHR7Df9CiE6wijxljNUnRXJlxwHaC6vZJlV29awI61VsexkCWB7B5Qq3Wo8RrrmvWmZM7gC+wJRR6oAy7iux4zwwhpVZJSh8xD7c2EuTI/u8hOKoUv4PxMva/VW3y9s2Z4o49xoYpJKvyj1XBrTzs1Pn9Re6ojeLNA1QAv9CYfAmD8ZVYJnzVL6l575BvfrMlhBYPQW0b/HyfhA6l1KePCTFP694romyAD2VQyto0VR6+O63nG8EbTmm2oSrZph"",""body"":{""args"":[""4f9263aa-9472-11ee-bca4-de09bf989aff"",""Jq5cS6pytFqnGNqCj-lFV""],""iconikJobId"":""9e59deb2-0ca1-11ef-ae8e-566629de73f0"",""traceId"":""Jq5cS6pytFqnGNqCj-lFV""},""attributes"":{""ApproximateReceiveCount"":""2"",""AWSTraceHeader"":""Root=1-663a762f-0db3d8964791a923101f0f2d;Parent=01bfc1083fd748e3;Sampled=0;Lineage=f920d47d:0"",""SentTimestamp"":""1715107376113"",""SequenceNumber"":""18885811561994479616"",""MessageGroupId"":""4f9263aa-9472-11ee-bca4-de09bf989aff"",""SenderId"":""AROAWO32GIZPWGV65GEWI:prod-or-sfmam-win-autoscaler-retranscode"",""MessageDeduplicationId"":""-MPQWSE3XA9oEbXMagFtm"",""ApproximateFirstReceiveTimestamp"":""1715107376113""},""messageAttributes"":{""id"":{""stringValue"":""retranscode-asset"",""stringListValues"":[],""binaryListValues"":[],""dataType"":""String""}},""md5OfMessageAttributes"":""f7aaf10b9721b210a40042f79084044d"",""md5OfBody"":""b7ea1ef54b89195befae21645315fca8"",""eventSource"":""aws:sqs"",""eventSourceARN"":""arn:aws:sqs:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-jobs.fifo"",""awsRegion"":""us-west-2""}],""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108277665,"2024-05-07T18:57:57.665Z	c93f73bd-ecf7-52c6-b823-2d09971da048	INFO	{""_logLevel"":""info"",""msg"":""serialized"",""_version"":""__"",""_traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""id"":""retranscode-asset"",""args"":[""4f9263aa-9472-11ee-bca4-de09bf989aff"",""Jq5cS6pytFqnGNqCj-lFV""],""iconikJobId"":""9e59deb2-0ca1-11ef-ae8e-566629de73f0"",""traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108277684,"2024-05-07T18:57:57.684Z	c93f73bd-ecf7-52c6-b823-2d09971da048	INFO	{""_logLevel"":""info"",""msg"":""found handler"",""_version"":""__"",""_traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""jobId"":""retranscode-asset"",""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108277684,"2024-05-07T18:57:57.684Z	c93f73bd-ecf7-52c6-b823-2d09971da048	INFO	{""_logLevel"":""info"",""msg"":""initialized"",""_version"":""__"",""_traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""jobId"":""9e59deb2-0ca1-11ef-ae8e-566629de73f0"",""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108277684,"2024-05-07T18:57:57.684Z	c93f73bd-ecf7-52c6-b823-2d09971da048	INFO	{""_logLevel"":""info"",""msg"":""running"",""_version"":""__"",""_traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""jobData"":{""args"":[""assetId"",""traceId""],""assetId"":""4f9263aa-9472-11ee-bca4-de09bf989aff"",""traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""iconikJobId"":""9e59deb2-0ca1-11ef-ae8e-566629de73f0""},""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108277685,"2024-05-07T18:57:57.685Z	c93f73bd-ecf7-52c6-b823-2d09971da048	INFO	{""method"":""GET"",""url"":""files/v1/assets/4f9263aa-9472-11ee-bca4-de09bf989aff/files/"",""params"":{""generate_signed_url"":true}}
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108277997,"2024-05-07T18:57:57.997Z	c93f73bd-ecf7-52c6-b823-2d09971da048	INFO	{""method"":""GET"",""url"":""files/v1/assets/4f9263aa-9472-11ee-bca4-de09bf989aff/formats/ORIGINAL""}
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108278073,"2024-05-07T18:57:58.073Z	c93f73bd-ecf7-52c6-b823-2d09971da048	INFO	{""_logLevel"":""info"",""msg"":""failed"",""_version"":""__"",""_traceId"":""Jq5cS6pytFqnGNqCj-lFV"",""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108278074,"2024-05-07T18:57:58.074Z	c93f73bd-ecf7-52c6-b823-2d09971da048	INFO	{""method"":""PATCH"",""url"":""jobs/v1/jobs/9e59deb2-0ca1-11ef-ae8e-566629de73f0/"",""data"":{""status"":""FAILED"",""error_message"":""Cannot read properties of undefined (reading 'storage_id')""}}
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108278173,"2024-05-07T18:57:58.173Z	c93f73bd-ecf7-52c6-b823-2d09971da048	ERROR	Invoke Error 	{""errorType"":""TypeError"",""errorMessage"":""Cannot read properties of undefined (reading 'storage_id')"",""stack"":[""TypeError: Cannot read properties of undefined (reading 'storage_id')"",""    at getAssetInfo (/var/task/jobs/lib/retranscode-asset/handler.js:26:66)"",""    at processTicksAndRejections (node:internal/process/task_queues:96:5)"",""    at async handler (/var/task/jobs/lib/retranscode-asset/handler.js:13:18)"",""    at async Runtime.handler (/var/task/jobs/index.js:42:28)""]}
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108278177,"END RequestId: c93f73bd-ecf7-52c6-b823-2d09971da048
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715108278177,"REPORT RequestId: c93f73bd-ecf7-52c6-b823-2d09971da048	Duration: 574.79 ms	Billed Duration: 575 ms	Memory Size: 512 MB	Max Memory Used: 120 MB	Init Duration: 1053.16 ms	
",2024/05/07/[$LATEST]6b0b333e77424ee78ce3f27690c23973
1715109176590,"INIT_START Runtime Version: nodejs:16.v35	Runtime Version ARN: arn:aws:lambda:us-west-2::runtime:6821b9edbc91e06f7bfdfbf3387aa97c2df9c7bc80959c565b8c35a8421333ed
",2024/05/07/[$LATEST]bf2d205be74246e9bdd90456afb2f795
